year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
main_miles_pe_2_to_4_in,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,PEM_3,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_2IN_TO_4IN
main_miles_pe_4_to_8_in,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,PEM_4,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_4IN_TO_8IN
main_miles_pe_8_to_12_in,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,PEM_5,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_8IN_TO_12IN
main_miles_pe_over_12_in,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,PEM_6,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN,MMILES_PE_GT12IN
main_miles_pe_total,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,PEMT,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL,MMILES_PE_TOTAL
main_miles_abs_unknown,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,ABSM_1,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK,MMILES_ABS_UNK
main_miles_abs_2_in_or_less,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,ABSM_2,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN,MMILES_ABS_LT2IN
main_miles_abs_2_to_4_in,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,ABSM_3,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_2IN_TO_4IN
main_miles_abs_4_to_8_in,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,ABSM_4,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_4IN_TO_8IN
main_miles_abs_8_to_12_in,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,ABSM_5,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_8IN_TO_12IN
main_miles_abs_over_12_in,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,ABSM_6,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN,MMILES_ABS_GT12IN
main_miles_abs_total,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,ABSMT,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL,MMILES_ABS_TOTAL
main_miles_other_plastic_unknown,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_UNK
main_miles_other_plastic_2_in_or_less,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_LT2IN
main_miles_other_plastic_2_to_4_in,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_2IN_TO_4IN
main_miles_other_plastic_4_to_8_in,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_4IN_TO_8IN
main_miles_other_plastic_8_to_12_in,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_8IN_TO_12IN
main_miles_other_plastic_over_12_in,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_GT12IN
main_miles_other_plastic_total,,,,,,,,,,,,,,,,,,,,,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL,MMILES_OTH_PLSTC_TOTAL
main_miles_other_unknown,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,OT1M_1,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK,MMILES_OTHER_UNK
main_miles_other_2_in_or_less,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,OT1M_2,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN,MMILES_OTHER_LT2IN
main_miles_other_2_to_4_in,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,OT1M_3,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_2IN_TO_4IN
main_miles_other_4_to_8_in,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,OT1M_4,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_4IN_TO_8IN
main_miles_other_8_to_12_in,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,OT1M_5,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_8IN_TO_12IN
main_miles_other_over_12_in,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,OT1M_6,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_GT12IN
main_miles_other_total,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,OT1MT,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL,MMILES_OTHER_TOTAL
main_miles_other_alt_unknown,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,OT2M_1,,,,,,,,,,,,,
main_miles_other_alt_2_in_or_less,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,OT2M_2,,,,,,,,,,,,,
main_miles_other_alt_2_to_4_in,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,OT2M_3,,,,,,,,,,,,,
main_miles_other_alt_4_to_8_in,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,OT2M_4,,,,,,,,,,,,,
main_miles_other_alt_8_to_12_in,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,OT2M_5,,,,,,,,,,,,,
main_miles_other_alt_over_12_in,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,OT2M_6,,,,,,,,,,,,,
main_miles_other_alt_total,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,OT2MT,,,,,,,,,,,,,
main_miles_other_material_detail,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_OTHER_MATERIAL_DETAIL
main_miles_reconditioned_cast_iron_unknown,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK,MMILES_RCI_UNK
main_miles_reconditioned_cast_iron_2_in_or_less,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN,MMILES_RCI_LT2IN
main_miles_reconditioned_cast_iron_2_to_4_in,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_2IN_TO_4IN
main_miles_reconditioned_cast_iron_4_to_8_in,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_4IN_TO_8IN
main_miles_reconditioned_cast_iron_8_to_12_in,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_8IN_TO_12IN
main_miles_reconditioned_cast_iron_over_12_in,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN,MMILES_RCI_GT12IN
main_miles_reconditioned_cast_iron_total,,,,,,,,,,,,,,,,,,,,,,,,,,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL,MMILES_RCI_TOTAL
main_miles_all_materials_unknown,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,TOTM_1,,,,,,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL,MMILES_UNK_TOTAL
main_miles_all_materials_2_in_or_less,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,TOTM_2,,,,,,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL,MMILES_LT2IN_TOTAL
main_miles_all_materials_2_to_4_in,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,TOTM_3,,,,,,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL
main_miles_all_materials_4_to_8_in,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,TOTM_4,,,,,,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL
main_miles_all_materials_8_to_12_in,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,TOTM_5,,,,,,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL
