report_year,respondent_id,record_number,plant_name,nice_plant_name,kind_of_plant,ferc_license,yr_constructed,capacity_rating,net_demand,net_generation,plant_cost,plant_cost_mw,operation,expns_fuel,expns_maint,kind_of_fuel,fuel_cost
2014,161,48,SC-Ontar12-SOL,#N/A,#N/A,#N/A,2010,0.5,0.5,505181,3205379,6410758,111849,0,38882,,0
2014,161,49,SC-ETWIND15-SOL,#N/A,#N/A,#N/A,2012,3.5,3.5,4574225,10428627,2979608,111816,0,39144,,0
2014,161,50,SC-ETWIND18-SOL,#N/A,#N/A,#N/A,2010,1.5,1.5,2287641,8013683,5342455,111761,0,38961,,0
2014,161,51,SC-REDLND22-SOL,#N/A,#N/A,#N/A,2010,2,2,3058795,11284901,5642451,111849,0,38761,,0
2014,161,52,SC-ETWIND23-SOL,#N/A,#N/A,#N/A,2010,2.5,2.5,4849298,14547959,5819184,111805,0,39102,,0
2014,161,53,VESTAL 42,#N/A,#N/A,#N/A,2010,5,5,8861634,22263126,4452625,111849,0,39418,,0
2014,161,54,Not in Commercial Operation,#N/A,#N/A,#N/A,,0,0,52456675,0,0,1229834,0,448664,,0
2014,161,55,TOTAL SOLAR VOLTAIC,#N/A,#N/A,#N/A,,0,0,98184961,143715814,75737654,2795467,0,1006816,,0
2014,161,57,Environmental Safety Services,#N/A,#N/A,#N/A,,0,0,0,0,0,2190348,0,0,,0
2014,161,58,Demand Response and Grid Reliability,#N/A,#N/A,#N/A,,0,0,0,0,0,731400,0,0,,0
2014,161,59,UC Santa Barbara Fuel Cell,#N/A,#N/A,#N/A,2012,0.2,0.2,1420186,0,0,69320,52896,7947,,0
2014,161,60,CS San Bernardino Fuel Cell,#N/A,#N/A,#N/A,2013,1.4,1.4,8910813,0,0,19086,425511,90960,,0
2014,163,1,Blackfoot Landfill Gas Generation Facility,#N/A,#N/A,#N/A,2009,3.2,3,14374,11603007,3625940,514359,107222,14274,Landfill Gas,168
2014,170,1,Partnership Station,,,,2001,5.8,0,0,6485888,0,0,0,0,Gas,0
2014,177,1,Other:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,177,2,Solar Photovoltaic,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,177,3,O'Fallon Renewable Energy Center,#N/A,#N/A,#N/A,2014,4.5,4.5,612458,16381397,3640310,3264,0,0,,0
2014,181,1,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2014,181,2,Prickett,,hydro,,1931,2.2,0,5415463,7521761,3142950,265483,0,48127,,0
2014,181,3,Hoist*,,hydro,,1925,4.4,0,14328776,16374147,3961382,439487,0,340378,,0
2014,181,4,McClure,,hydro,,1919,8,0,42248242,23282787,3077247,267910,0,102290,,0
2014,181,9,* Includes Silver Lake,,,,,0,0,0,0,0,0,0,0,,0
2014,186,1,Hydro Plants:,,,,,0,0,0,0,0,0,0,0,,0
2014,186,3,Cushaw,,hydro,,1930,7.5,3.9,12390717,8127401,0,83127,0,115868,,0
2014,186,5,North Anna,,hydro,,1987,1,1,2796413,2148977,0,1275728,0,12741,,0
2014,187,1,Kettle Falls CT,,hydro,,2002,7.2,8,4066000,9178262,1274759,122955,216723,59676,Nat Gas,465
2014,190,1,Solar:,#N/A,#N/A,#N/A,,0,0,0,0,0,213737,0,0,,0
2014,190,2,Silver Lake,#N/A,#N/A,#N/A,2010,1.8,0,1987643,9047810,5026561,0,0,0,,0
2014,190,3,Goodwin Street (Indian Orchard),#N/A,#N/A,#N/A,2011,2.3,0,2584274,11914014,5180006,0,0,0,,0
2014,190,4,Cottage Street,#N/A,#N/A,#N/A,2014,3.9,0,3398792,13745882,3524585,0,0,0,,0
2014,193,1,    DIESEL PLANT,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,2,Valley Diesel (1),,internal_combustion,,1968,2.8,0,0,0,0,0,9282,0,OIL,0
2014,193,3,HYRDO,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,4,Appleton (2),Appleton,hydro,,1916,2.2,2.1,13697000,4765907,2166321,202935,0,270223,,0
2014,193,5,Way - 1759 (4),Way,hydro,1759,1949,1.8,1.6,2329000,1758281,976823,145556,0,130680,,0
2014,193,6,Michigamme Reservoir - 1759 (4) (5),#N/A,#N/A,#N/A,1941,0,0,0,3368805,0,113909,0,65224,,0
2014,193,7,Lower Paint - 2072 (3) (4),#N/A,#N/A,#N/A,1952,0.08,0.1,619000,1948203,24352535,72549,0,107145,,0
2014,193,8,Lower Paint Diversion Canal - 2072 (3) (4),#N/A,#N/A,#N/A,1952,0,0,0,0,0,0,0,0,,0
2014,193,9,Twin Falls - 1759 (4),Twin Falls,hydro,1759,1913,6.14,6.3,34331000,4455848,725708,220546,0,245709,,0
2014,193,10,Kingsford - 2131 (4),Kingsford,hydro,2131,1924,7.2,5.8,29115000,3472037,482227,105385,0,281641,,0
2014,193,11,Michigamme Falls - 2073 (4),Michigamme Falls,hydro,2073,1953,9.6,9.4,32433000,6015862,626652,183739,0,254624,,0
2014,193,12,Hemlock Falls - 2074 (4),Hemlock Falls,hydro,2074,1953,2.8,2.8,6950000,1799003,642501,89543,0,147910,,0
2014,193,13,White Rapids - 2347 (4),#N/A,#N/A,#N/A,1927,7.2,7.3,36848000,6176664,857870,220617,0,251134,,0
2014,193,14,Chalk Hills - 2394 (4),Chalk Hills,hydro,2394,1927,7.8,7.8,37223000,8673471,1111983,201716,0,269571,,0
2014,193,15,Brule - 2431 (4),Brule,hydro,2431,1919,5.33,3.9,16591000,13054111,2449177,151714,0,408965,,0
2014,193,16,Pine - 2486 (4),Pine,hydro,2486,1922,3.6,4.4,15299000,1801516,500421,125768,0,285904,,0
2014,193,18,STEAM,,,,,0,0,0,0,0,0,0,0,,0
2014,193,19,Milwaukee County (6),Milwaukee County,coal,,1954,11,7,25361000,940843,85531,0,1690999,538210,COAL AND GAS,0
2014,193,21,WIND,,,,,0,0,0,0,0,0,0,0,,0
2014,193,22,Byron,,wind,,1999,1.32,1.3,2632000,1588917,1203725,9974,0,37669,,0
2014,193,23,Blue Sky Green Field,#N/A,#N/A,#N/A,2008,145.2,145,350944000,302597675,2084006,831974,0,3027107,,0
2014,193,24,Glacier Hills,#N/A,#N/A,#N/A,2011,162,160,405191000,370787366,2288811,1391463,0,2623402,,0
2014,193,25,Montfort (7),#N/A,#N/A,#N/A,2001,30,29.4,58949000,43956219,1465207,217177,0,1261949,,0
2014,193,26,(1) Directly connected to plant auxillary load,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,27,(2) A used 1929 model unit was purchased and,,,,,0,0,0,0,0,0,0,0,,0
2014,193,28,  rebuilt. Rating calculated from 21' head to,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,29, 16' head.,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,30,(3) Cost of plant is not separated,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,31,(4) FERC licensed project number,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,32,(5) Way Plant is operated in conjunction with,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,33,  Michigamme Reservoir,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,34,(6) Milwaukee County is a steam utility plant,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,35, and the operation costs (column H) reflect,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,36,  an allocation of electric related expenses,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,37, which includes fuel.,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,193,38,(7) Montfort Wind Farm was purchased Dec. 2012.,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,195,1,HYDRO:                  LIC PROJECT NO.,,,,,0,0,0,0,0,0,0,0,,0
2014,195,2,Caldron Falls            2525,#N/A,#N/A,#N/A,1924,6.77,0,17055,1645333,243033,115615,0,109201,,0
2014,195,3,High Falls                 2595,#N/A,#N/A,#N/A,1910,7.45,0,19998,5796896,778107,159887,0,262377,,0
2014,195,4,Johnson Falls           2522,#N/A,#N/A,#N/A,1923,3.72,0,12157,2431853,653724,87393,0,131381,,0
2014,195,5,Sandstone Rapids    2546,#N/A,#N/A,#N/A,1925,4.08,0,12816,3170595,777107,92484,0,82136,,0
2014,195,6,Potato Rapids           2560,#N/A,#N/A,#N/A,1921,1.44,0,4737,975303,677294,70527,0,80515,,0
2014,195,7,Peshtigo                   2581,Peshtigo,hydro,2581,1920,0.62,0,2619,607574,979958,56022,0,137611,,0
2014,195,8,Otter Rapids             1957,#N/A,#N/A,#N/A,1907,0.45,0,2180,4808695,10685989,73721,0,86325,,0
2014,195,9,Hat Rapids                  *,#N/A,#N/A,#N/A,1905,1.66,0,9632,2231985,1344569,109145,0,201533,,0
2014,195,10,Tomahawk               1940,#N/A,#N/A,#N/A,1937,2.6,0,14241,1091473,419797,196341,0,526105,,0
2014,195,11,Alexander                 1979,#N/A,#N/A,#N/A,1924,4.2,0,26343,2744283,653401,184192,0,216330,,0
2014,195,12,Merrill                         **,#N/A,#N/A,#N/A,1917,2.34,0,8942,5246103,2241924,129616,0,187408,,0
2014,195,13,Wausau                    1999,#N/A,#N/A,#N/A,1921,5.4,0,31544,4190333,775988,231003,0,247726,,0
2014,195,14,Jersey                      2476,#N/A,#N/A,#N/A,1920,0.51,0,3264,648979,1343096,70788,0,37732,,0
2014,195,15,Grand Rapids           2433,#N/A,#N/A,#N/A,1910,7.62,0,31674,4204038,551711,283984,0,383725,,0
2014,195,17,TOTAL HYDRO,,,,,48.86,0,197202,39829443,22125698,1860718,0,2690105,,0
2014,195,20,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2014,195,21,Eagle River,,internal_combustion,,1964,0,0,0,34600,0,20383,0,1213,,0
2014,195,25,WIND TURBINES,,,,,0,0,0,0,0,0,0,0,,0
2014,195,26,Lincoln Turbines,,wind,,1999,9.24,0,13670,11517620,1246496,45886,0,483649,,0
2014,195,27,Crane Creek,#N/A,#N/A,#N/A,2009,99,0,312441,158907679,1605128,542154,0,2075227,,0
2014,195,29,TOTAL WIND TURBINES,#N/A,#N/A,#N/A,,108.24,0,326111,170425299,2851624,588040,0,2558876,,0
2014,195,34,*   License surrendered August 1982.,,,,,0,0,0,0,0,0,0,0,,0
2014,195,35,** License surrendered December 1981.,,,,,0,0,0,0,0,0,0,0,,0
2014,196,1,None,,,,,0,0,0,0,0,0,0,0,,0
2014,210,1,Moline Conventional Hydro (4 units @ 900KW each),Moline Conventional Hydro,hydro,,1941,3.6,0.2,1758500,2309568,641547,39856,0,22779,,0
2014,210,2,  (Amounts are for the total of all 4 units),,,,,0,0,0,0,0,0,0,0,,0
2014,210,4,Portable Power Modules (28 units @ 2 MW each),Portable Power Modules,internal_combustion,,2000,56,0,115100,21678246,387112,12364,346344,616749,Diesel Oil,25
2014,210,5,  (Amounts are for the total of all 28 units),,,,,0,0,0,0,0,0,0,0,,0
2014,210,7,Intrepid Wind Farm (107 units @ 1.5 MW each &,Intrepid Wind Farm,wind,#N/A,2004,175.5,37.7,537302530,187166958,1066478,855491,0,2414897,,0
2014,210,8,   15 units @ 1 MW each),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,9,  (Amounts are for the total of all 122 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,11,Century Wind Farm (110 units @ 1.5 MW each &,#N/A,#N/A,#N/A,2005,200,39.7,589084490,227089446,1135447,1105248,0,3713721,,0
2014,210,12,    35 units @ 1 MW each),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,13,  (Amounts are for the total of all 145 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,15,Victory Wind Farm (66 units @1.5 MW each),#N/A,#N/A,#N/A,2006,99,38.9,362417550,173907265,1756639,435019,0,1541131,,0
2014,210,16,  (Amounts are for the total of all 66 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,18,State Fair Wind Turbine (1 unit @ .5 MW each),#N/A,#N/A,#N/A,2007,0.5,0.1,156895,917719,1835438,4583,0,2026,,0
2014,210,20,Pomeroy Wind Farm (171 units @ 1.5 MW each &,#N/A,#N/A,#N/A,2007,286.4,71.4,935486060,534388171,1865880,1010640,0,3681144,,0
2014,210,21,   13 units @ 2.3 MW each),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,22,   (Amounts are for the total of all 184 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,24,Charles City Wind Farm (50 units @ 1.5 MW each),#N/A,#N/A,#N/A,2008,75,33,240819760,141891101,1891881,312491,0,1107695,,0
2014,210,25,   (Amounts are for the total of all 50 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,27,Adair Wind Farm (76 units @ 2.3 MW each),#N/A,#N/A,#N/A,2008,174.8,75.2,490310850,359966031,2059302,739630,0,3883666,,0
2014,210,28,   (Amounts are for the total of all 76 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,30,Carroll Wind Farm (100 units @ 1.5 MW each),#N/A,#N/A,#N/A,2008,150,43.2,517494340,302458806,2016392,619656,0,2553839,,0
2014,210,31,   (Amounts are for the total of all 100 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,33,Walnut Wind Farm (102 units @ 1.5 MW each),#N/A,#N/A,#N/A,2008,153,96.6,474368210,345009405,2254963,620338,0,2047726,,0
2014,210,34,   (Amounts are for the total of all 102 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,36,Rolling Hills Wind Farm (193 units @ 2.3MW each),#N/A,#N/A,#N/A,2011,443.9,232.3,1403006500,717731494,16877,1926706,0,4618231,,0
2014,210,37,   (Amounts are for the total of all 193 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,39,Laurel Wind Farm (52 units @ 2.3 MW each),#N/A,#N/A,#N/A,2011,119.6,91.7,371363920,208214765,1740926,764754,0,1223165,,0
2014,210,40,   (Amounts are for the total of all 52 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,42,Eclipse Wind Farm (87 units @ 2.3 MW each),#N/A,#N/A,#N/A,2012,200.1,123.2,757384700,331843305,1658387,736117,0,1966493,,0
2014,210,43,   (Amounts are for the total of all 87 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,45,Morning Light Wind Farm (44 units @ 2.3 MW each),#N/A,#N/A,#N/A,2012,101.2,61.4,379766800,158880249,1569963,423316,0,992168,,0
2014,210,46,   (Amounts are for the total of all 44 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,47,Vienna Wind Farm (64 units @ 2.346 MW each),#N/A,#N/A,#N/A,2012,150.14,111.9,524207100,238940551,1591409,916987,0,1866470,,0
2014,210,48,   (Amounts are for the total of all 64 units),#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,210,50,Lundgren Wind Farm (107 units @ 2.346 MW each),#N/A,#N/A,#N/A,2014,251.02,0,259802660,387949695,1545481,472703,0,1110872,,0
2014,210,52,Macksburg Wind Farm (51 units @ 2.346 MW each),#N/A,#N/A,#N/A,2014,119.64,0,81525500,195825905,1636711,72464,0,409957,,0
2014,210,54,Wellsburg Wind Farm (60 units @ 2.346,#N/A,#N/A,#N/A,2014,140.76,0,38812700,230718403,1639091,28820,0,234238,,0
2014,281,1,Diesel Plants:,,,,,0,0,0,0,0,0,0,0,,0
2014,281,2,  Centerville,#N/A,#N/A,#N/A,1963,6,2,-205250,614721,102454,2057,1101,8504,Oil,2157
2014,281,3,  Dubuque,#N/A,#N/A,#N/A,1966,4,4,-81900,459853,114963,2840,0,-2100,Oil,0
2014,281,4,  Hills,#N/A,#N/A,#N/A,1960,4,1,-118878,907596,226899,3446,471,1824,Oil,1023
2014,281,5,  Lansing,#N/A,#N/A,#N/A,1970,2,0,0,0,0,512,0,0,Oil,0
2014,281,7,Total Diesel,#N/A,#N/A,#N/A,,16,0,-406028,1982170,444316,8855,1572,8228,Oil,3180
2014,281,10,Black Start Diesel Units,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,281,11,  Emery ( 6 units 2.17 MW capacity each ),#N/A,#N/A,#N/A,2004,13,0,0,0,0,0,0,0,Oil,0
2014,294,1,GAS TURBINE:,,,,,0,0,0,0,0,0,0,0,,0
2014,294,2,   Vermillion,#N/A,#N/A,#N/A,2001,243,243,7991625,99794640,616016,1707322,649249,0,natural gas,0
2014,294,3,   Lawrence,#N/A,gas_turbine,#N/A,2005,86,100,9857067,32188279,321883,744862,588493,0,natural gas,0
2014,294,4,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2014,294,5,   Prairie View,#N/A,internal_combustion,#N/A,1994,3.2,3.2,23384779,3138207,980690,349105,189609,228605,landfill gas,0
2014,294,6,   Deercroft I,#N/A,#N/A,#N/A,1999,3.2,3.2,5950993,2328200,727563,105809,2333,218335,landfill gas,0
2014,294,7,   Twin Bridges I,#N/A,internal_combustion,#N/A,1994,3.2,3.2,8069886,2067753,646173,131398,20254,245927,landfill gas,0
2014,294,8,   Twin Bridges II,#N/A,internal_combustion,#N/A,2002,3.2,3.2,18222468,2961618,925506,277764,77929,204035,landfill gas,0
2014,294,9,   Oak Ridge,#N/A,internal_combustion,#N/A,2003,3.2,3.2,22328536,3132596,978936,334847,164630,215064,landfill gas,0
2014,294,10,   Jay County,#N/A,internal_combustion,#N/A,2005,3.2,3.2,16697417,4112445,1285139,270034,50879,890,landfill gas,0
2014,294,11,   Liberty,#N/A,internal_combustion,#N/A,2005,3.2,3.2,25207158,3396439,1061387,376462,237708,2029,landfill gas,0
2014,294,12,   Wheeler,#N/A,#N/A,#N/A,1997,0.8,0.8,5562271,200010,250013,76976,39655,7410,landfill gas,0
2014,294,13,   Prairie View II,#N/A,#N/A,#N/A,2007,3.2,3.2,23513046,4022593,1257060,360640,196049,0,landfill gas,0
2014,294,14,   Deercroft II,#N/A,#N/A,#N/A,2007,3.2,3.2,25087865,4037326,1261665,381969,227639,24417,landfill gas,0
2014,294,15,   Twin Bridges III,#N/A,#N/A,#N/A,2009,3.2,3.2,21535969,6171000,1928437,357901,152463,469599,landfill gas,0
2014,294,16,   Earthmovers,#N/A,#N/A,#N/A,2010,4.8,4.8,37329853,7145504,1488647,580981,356914,27192,landfill gas,0
2014,294,17,   Liberty II,#N/A,#N/A,#N/A,2010,3.2,3.2,24213799,4966262,1551957,380526,213691,20773,landfill gas,0
2014,294,18,   Twin Bridges IV,#N/A,#N/A,#N/A,2012,3.2,3.2,22310837,6219740,1943669,403438,188027,211336,landfill gas,0
2014,294,19,Clinton,#N/A,#N/A,#N/A,2014,3.2,3.2,0,2882822,900882,62730,0,1975,landfill gas,0
2014,428,1,N/A,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2014,432,1,Busch Ranch Wind Energy Farm,#N/A,#N/A,#N/A,2012,29.04,14.5,48319000,18590291,641045,359638,0,27582,Wind,0
2014,444,1,Not applicable,,,,,0,0,0,0,0,0,0,0,,0
2015,3,1,Gold Creek Hydro,,hydro,,1904,1.6,0,0,3159198,1974499,90083,0,56281,,0
2015,3,3,Gold Creek Internal Combustion:,,,,,0,0,0,0,0,0,0,0,,0
2015,3,4,   Unit #1 Elliot/Enterprise,#N/A,#N/A,#N/A,1952,1.2,0,0,0,0,0,0,0,,0
2015,3,5,   Unit#2  GE/Enterprise,#N/A,#N/A,#N/A,1954,1.2,0,0,0,0,0,0,0,,0
2015,3,6,   Unit#3 Fairbanks//Fairbanks Morse,#N/A,#N/A,#N/A,1961,1.1,0,0,0,0,0,0,0,,0
2015,3,7,   Unit#4  GE/Enterprise,#N/A,#N/A,#N/A,1963,3.5,0,0,0,0,0,0,0,,0
2015,3,8,   Unit#5  Electric Mach/Fairbanks Morse,#N/A,#N/A,#N/A,1966,1.1,0,0,0,0,0,0,0,,0
2015,3,9,Total Gold Creek Internal Combustion,#N/A,#N/A,#N/A,,8.1,0,0,1787627,220695,14406,7196,30009,diesel,0
2015,3,11,Annex Creek Hydro,,hydro,,1915,4,0,0,4027961,1006990,346971,0,59665,,0
2015,3,13,Salmon Creek Hydro,,hydro,,1914,0,0,0,0,0,0,0,0,,0
2015,3,14,FERC Project No. 2307,#N/A,#N/A,#N/A,1984,8.5,0,0,9752098,1147306,340624,0,168561,,0
2015,3,15,The size of the penstock limits the maximum,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2015,3,16,power out of Salmon Creek to 5 MW.  Installed,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2015,3,17,capacity is 8.5 MW.  Project capacity is 5 MW,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2015,6,1,HYDRO-ELECTRIC,,,,,0,0,0,0,0,0,0,0,,0
2015,6,2,Niagara - Project #2466,Niagra,hydro,2466,1906,2.4,0,0,6272318,2613466,41576,0,183717,,0
2015,6,3,Buck - Project #2514,Buck,hydro,2514,1912,8.5,10,37449000,11851265,1394266,137779,0,178183,,0
2015,6,5,TOTAL HYDRO (Small Plants),,,,,0,0,0,18123582,0,179355,0,361900,,0
2015,7,1,Solar Plants,,,,,0,0,0,0,0,0,0,0,,0
2015,7,2,Flagstaff,,solar_pv,,1997,0.45,0,807,2566632,5700585,0,0,0,,0
2015,7,3,Star,,solar_pv,,1998,0.22,0,198,2121478,9469533,0,0,0,,0
2015,7,4,Tempe,,solar_pv,,1998,0.01,0,12,12817,2194693,0,0,0,,0
2015,7,5,Glendale Airport,,solar_pv,,1999,0.07,0,127,114593,1598678,0,0,0,,0
2015,7,6,Gilbert,,solar_pv,,2001,0.12,0,234,56928,494169,0,0,0,,0
2015,7,7,Scottsdale Covered Parking,,solar_pv,,1999,0.29,0,552,557305,1949708,0,0,0,,0
2015,7,8,Municipal Rooftops,#N/A,#N/A,#N/A,1999,0,0,0,51361,0,0,0,0,,0
2015,7,9,Yuma,,solar_pv,,2002,0.17,0,268,550117,3316196,0,0,0,,0
2015,7,10,Prescott Earu,,solar_pv,,2002,0.18,0,404,162310,880587,0,0,0,,0
2015,7,11,Prescott,#N/A,#N/A,#N/A,2001,2.71,0,4907,2605373,959811,0,0,0,,0
2015,7,12,Red Rock,#N/A,solar_pv,#N/A,2005,0,0,0,0,0,0,0,0,,0
2015,7,13,Phoenix,#N/A,solar_pv,#N/A,1998,3.05,0,100,29052,9544,0,0,0,,0
2015,7,14,Hyder Phase 1 & 2,#N/A,#N/A,#N/A,2011,16,0,42004,73340993,4583812,0,0,0,,0
2015,7,15,Hyder II,#N/A,#N/A,#N/A,2013,14,0,43826,51811899,3700850,0,0,0,,0
2015,7,16,Cotton Center,#N/A,#N/A,#N/A,2011,17,0,42798,80506726,4735690,0,0,0,,0
2015,7,17,Paloma,#N/A,#N/A,#N/A,2011,17,0,39257,66071021,3886531,0,0,0,,0
2015,7,18,US Airways Center,#N/A,#N/A,#N/A,2011,0.18,0,349,1350091,7418737,0,0,0,,0
2015,7,19,Chase Field,#N/A,#N/A,#N/A,2011,0.06,0,96,1477062,23383072,0,0,0,,0
2015,7,20,Chino Valley,#N/A,#N/A,#N/A,2012,19,0,46476,86991993,4578526,0,0,0,,0
2015,7,21,Foothills 1 & 2,#N/A,#N/A,#N/A,2012,35,0,110820,143313165,4094662,0,0,0,,0
2015,7,22,APS Solar for Schools,#N/A,#N/A,#N/A,2012,13.2,0,24166,59332100,4494862,0,0,0,,0
2015,7,23,DVN1,#N/A,#N/A,#N/A,2013,0.02,0,43,0,0,0,0,0,,0
2015,7,24,Palo Verde Emergengy OPS Center,#N/A,#N/A,#N/A,2013,0.03,0,66,0,0,0,0,0,,0
2015,7,25,Gila Bend Phase 1,#N/A,#N/A,#N/A,2014,16,0,52035,110142135,6883883,0,0,0,,0
2015,7,26,Gila Bend Phase 2,#N/A,#N/A,#N/A,2014,16,0,52767,0,0,0,0,0,,0
2015,7,27,Carol Spring,#N/A,#N/A,#N/A,2015,0,0,0,528504,0,0,0,0,,0
2015,7,28,Desert Star,#N/A,#N/A,#N/A,2015,10,0,14817,32597473,3259747,0,0,0,,0
2015,7,29,Luke AFB,#N/A,#N/A,#N/A,2015,10,0,18441,32297721,3229772,0,0,0,,0
2015,7,30,Total Solar Operation/Maintenance,,,,,190.76,0,495570,748588849,3924281,3251052,0,0,,0
2015,8,1,Cecil Lynch (Internal Combustion),,internal_combustion,,1967,6,0,0,1485,248,0,0,0,Oil,0
2015,11,1,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2015,11,4,Eastport,,internal_combustion,,,4000,0,0,2042761,511,3408,2552,3457,,0
2015,11,5,Medway,,internal_combustion,,,8000,0,0,1494935,187,333408,25012,333892,,0
2015,11,6,Bar Harbor,,internal_combustion,,,8000,0,0,2018067,252,0,0,0,,0
2015,11,8,Total,,,,,20000,0,0,5555763,950,36816,27564,37349,,0
2015,17,1,Marshall Hydro,,hydro,2380,1910,5,5,15460000,12853462,2570692,40181,0,310979,,0
2015,17,2,FERC Licensed Project No. 2380,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2015,23,1,None,,,,,0,0,0,0,0,0,0,0,,0
2015,40,1,HYDRO PLANTS:,,,,,0,0,0,0,0,0,0,0,,0
2015,40,2,Wisconsin Rapids,#N/A,#N/A,#N/A,1920,9.11,7.7,52259,7968587,874708,310218,0,1562004,,0
2015,40,3,Biron,,hydro,,1916,6.43,5.1,33907,7946200,1235801,285110,0,363130,,0
2015,40,4,Stevens Point,,hydro,,1918,4.8,4.7,28050,5105564,1063659,263216,0,200063,,0
2015,40,5,Whiting,,hydro,,1945,5.79,4.6,27413,5046787,871639,273218,0,745150,,0
2015,40,6,DuBay,,hydro,,1942,7.2,8.3,44645,4745365,659078,342984,0,599288,,0
2015,41,1,Hydro:,,,,,0,0,0,0,0,0,0,0,,0
2015,41,2,Foote - FPC #2436,Foote,hydro,2436,1918,9,8,29490000,7272504,808056,399616,0,190783,,0
2015,41,3,Cooke - FPC #2450,Cooke,hydro,2450,1911,9,7.2,26977000,3716010,412890,465454,0,155672,,0
2015,41,4,Five Channels - FPC #2453,Five Channels,hydro,2453,1912,6,6.2,24145000,5407194,901199,335237,0,205755,,0
2015,41,5,Loud - FPC #2449,Loud,hydro,2449,1913,4,5.3,17804000,3439673,859918,340456,0,148795,,0
2015,41,6,Alcona - FPC #2447,Alcona,hydro,2447,1924,8,6,28056000,4350542,543818,368704,0,577534,,0
2015,41,7,Mio -  FPC #2448,Mio,hydro,2448,1916,4.96,3.9,15616000,6023595,1214434,374356,0,128072,,0
2015,41,8,Croton - FPC #2468,Croton,hydro,2468,1907,8.85,8,37495000,11706702,1322791,495232,0,363717,,0
2015,41,9,Rogers - FPC #2451,Rogers,hydro,2451,1906,6.76,3.3,20893000,8203270,1213501,398245,0,305426,,0
2015,41,10,Webber - FPC #2566,Webber,hydro,2566,1907,4.3,2.9,10362000,8796789,2045765,418344,0,239885,,0
2015,41,11,Calkins Bridge (Allegan) - FPC #785,Calkins Bridge (Allegan),hydro,785,1938,2.55,2.5,13526000,3924128,1538874,398189,0,362505,,0
2015,41,14,Wind:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
